Código,Dia,Responsável,Localização área,Número,Sem placa,Nome,Gênero,placa antiga,espécie,n arvore,Altura Geral,Altura da 1a ramificação,Observacao,Largura calçada,Ramificacao U,Ramificacao V,Diâmetro copa,PAP5,PAP4,PAP3,PAP2,PAP,PCOLO,Inclinação (sentido),Canteiro Tipo,Canteiro Largura,Canterio comprimento,Canteiro Diâmetro,Canterio Vege Interferente,Canteiro Protetor tutor,Ângulo de inclinação,Est geral ótimo,Est geral bom,Est geral regular,Est geral péssimo,Est geral morta,Equil geral Desequilibrada,Onde desequilibra?,Qual sentido desequilibra?,Risco de queda,Corpo de frutificação,Intensidade,Vandalismo,Ecologia Insetos,Ecologia Ninhos,Ecologia Liquens,Ecologia Epífitas,Ecologia Parasitas,Fenologia Folha,Fenologia Flor,Fenologia Fruto,Local geral,Local relativo,Tipo de pavimento,Proximidade de equipamentos,Aflor de raízes Calçada,Aflor de raízes Canteiro,Aflor de raízes Construção,Aflor de raízes Leito carroçável,Aflor de raízes Passagem,int_leve,int_pesado,Particip na paisagem é Isolada,Particip na paisagem é Homogênea,Tipo de fiação Derivação,Tipo de fiação Primária,Tipo de fiação Secundária,Tipo de fiação Telefônia,Tipo de fiação Outra,Tipo de fiação todas,Colo pavimentado?,Manilha no canteiro?,Planta no canteiro?,Contato Fiação,Contato Posteamento,Contato Iluminação,Contato Sinalização,Contato Muro Construção,Contato Outro,Dano,Exec Reparos de danos,Exec Controle,Exec Substituição,Exec Ampliação de canteiro,Exec Poda,Qualidade da Ação,Recomend Poda corretiva,Recomend Poda condução,Recomend Poda levantamento,Recomend Poda limpeza,Recomend Reparos de danos,Recomend Ampliação de canteiro,Outra recomendação1,Outra recomendação2,Outra recomendação3,Baixa das recomendações,Fotografia Geral1,Fotografia Geral2,Fotografia Detalhe1,Fotografia Detalhe2,Ficha do recadastro,Radicular Interferências1,Radicular Interferências2,Radicular Interferências3,Radicular Diagnóstico1,Radicular Diagnóstico2,Radicular Diagnóstico3,Radicular cupim tipo,Radicular visualização cupim,Radicular cupim Ataque,Radicular cupim Atividade,Rad Cupim Coleta,Radicular sanidade outros,Rad fungo tipo,Rad fungo int ataque,Colo Diagnóstico1,Colo Diagnóstico2,Colo Diagnóstico3,Colo Cupim tipo,Colo Cupim visualização,Colo Cupim Ataque,Colo Cupim Atividade,Colo Cupim Coleta,Colo sanidade outros,Colo fungo tipo,Colo fungo int ataque,Tronco Interferências1,Tronco Interferências2,Tronco Interferências3,Tronco Diagnóstico1,Tronco Diagnóstico2,Tronco Diagnóstico3,Tronco Cupim tipo,Tronco visualização Cupim,Tronco Cupim Ataque,Tronco Cupim Atividade,Tronco Cupim Coleta,Tronco fungo tipo,Tronco fungo int ataque,Tronco sanidade outros,Copa Interferências1,Copa Interferências2,Copa Interferências3,Copa Diagnóstico1,Copa Diagnóstico2,Copa Diagnóstico3,1a Ram Cupim tipo,1a Ram visualização Cupim,1a Ram Cupim Ataque,1a Ram Cupim Atividade,1a Ram Cupim Coleta,1a Ram fungo tipo,1a Ram fungo int ataque,1a Ram sanidade outros,UTMX,UTMY,Latitude,Longitude
2538,1/22/2014,Demóstenes Ferreira da Silva Filho,Genética,,,Palmeira Imperial,Roystonea oleracea,,,2210,25,0,"alto risco de queda de folhas em pedestres, carros e fiacao.",,FALSE,FALSE,5,0,0,0,0,"2,160000086","2,660000086",,,,,,FALSE,,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Área aberta,NDA,SEM PAVIMENTO,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Atual,Ausente,Ausente,Ausente,Atual,Ausente,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,26,,,FALSE,9295,,9296,,FALSE,1,1,1,1,1,1,,,,,FALSE,,,,1,1,1,,,,,FALSE,,,,1,1,,13,1,1,,,,,FALSE,,,,1,1,1,1,1,1,,,,,FALSE,,,,229444,7486289,"-22,70902219","-47,63377789"
2539,1/22/2014,Demóstenes Ferreira da Silva Filho,Genética,,,Palmeira Imperial,Roystonea oleracea,,,2221,25,0,"alto risco de queda de folhas em pedestres, carros e fiacao.",,FALSE,FALSE,"4,5",0,0,0,0,"2,24000001","2,640000105",,,,,,FALSE,,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Baixo,FALSE,,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,Área aberta,NDA,SEM PAVIMENTO,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Atual,Atual,Atual,Ausente,Atual,Ausente,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,26,,,FALSE,9297,,9298,,FALSE,1,1,1,1,1,1,,,,,FALSE,,,,1,1,1,,,,,FALSE,,,,1,1,,13,1,1,,,,,FALSE,,,,1,1,1,1,1,1,,,,,FALSE,,,,229441,7486287,"-22,70903976","-47,63380742"
105,12/11/2013,Flávio Henrique Mendes,LSO/LPV/LCF,,,Ipê branco,Tabebuia roseo alba,,,979,"6,5","1,600000024",,,FALSE,TRUE,4,0,0,0,0,"0,400000006","0,4499999881",,,,,,FALSE,,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,Baixo,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Área aberta,NDA,SEM PAVIMENTO,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Ausente,Ausente,Potencial,Ausente,Ausente,Ausente,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,,,FALSE,7889,,7890,,FALSE,1,1,1,1,1,1,,,,,FALSE,1,,,1,1,1,,,,,FALSE,1,,,1,1,,1,1,1,,,,,FALSE,,,1,1,1,1,1,1,1,,,,,FALSE,,,1,229680,7486402,"-22,70804026","-47,63146287"
106,12/11/2013,Flávio Henrique Mendes,LSO/LPV/LCF,,,Eritrina4,Erythrina sp,4349,,965,"7,5","1,799999952",,,TRUE,FALSE,7,0,0,0,0,"1,409999967","1,5",,,,,,FALSE,,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,Baixo,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Área aberta,NDA,SEM PAVIMENTO,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Ausente,Ausente,Ausente,Ausente,Atual,Ausente,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Boa,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,,,FALSE,7885,,7886,,FALSE,1,1,1,28,1,1,,,,,FALSE,,,,1,1,1,,,,,FALSE,1,,,1,1,,1,1,1,,,,,FALSE,,,1,1,1,1,1,1,1,,,,,FALSE,,,1,229687,7486382,"-22,70822186","-47,63139823"
107,12/11/2013,Flávio Henrique Mendes,LSO/LPV/LCF,,,Eritrina4,Erythrina sp,,,966,6,7,,,TRUE,FALSE,3,0,0,0,0,"0,4699999988","0,6700000167",,,,,,FALSE,,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,Baixo,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Área aberta,NDA,SEM PAVIMENTO,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Ausente,Ausente,Ausente,Ausente,Atual,Ausente,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,,,FALSE,7887,,7888,,FALSE,1,1,1,1,1,1,,,,,FALSE,1,,,1,1,1,,,,,FALSE,1,,,1,1,,1,1,1,,,,,FALSE,,,1,1,1,1,1,1,1,,,,,FALSE,,,1,229686,7486389,"-22,70815853","-47,63140675"
108,12/11/2013,Flávio Henrique Mendes,LSO/LPV/LCF,,,Sete capotes,Campomanesia guazumifolia,,,983,7,"1,200000048",,,TRUE,FALSE,"2,5",0,0,0,"0,3199999928","0,400000006","0,6600000262",,,,,,FALSE,,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,Baixo,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,Área aberta,NDA,SEM PAVIMENTO,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Ausente,Ausente,Ausente,Ausente,Atual,Ausente,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,,,FALSE,7895,,7896,,FALSE,1,1,1,1,1,1,,,,,FALSE,1,,,1,1,1,,,,,FALSE,1,,,1,1,,1,1,1,,,,,FALSE,,,1,1,1,1,14,1,1,,,,,FALSE,,,1,229668,7486402,"-22,70803834","-47,63157959"
109,12/11/2013,Flávio Henrique Mendes,LSO/LPV/LCF,,,Uvaia,Eugenia uvalha,,,991,"9,5","1,600000024",,,FALSE,TRUE,5,0,0,0,0,"0,6600000262","0,7799999714",,,,,,FALSE,,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,Baixo,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,Área aberta,NDA,SEM PAVIMENTO,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Ausente,Ausente,Ausente,Ausente,Atual,Ausente,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,4,,,FALSE,7901,,7902,,FALSE,1,1,1,1,1,1,,,,,FALSE,1,,,1,1,1,,,,,FALSE,1,,,1,1,,2,1,1,,,,,FALSE,,,1,1,1,1,1,1,1,,,,,FALSE,,,1,229667,7486406,"-22,70800208","-47,63158862"
110,12/11/2013,Flávio Henrique Mendes,LSO/LPV/LCF,,,Palmeira,Não identificado_,,,960,16,0,,,FALSE,FALSE,"3,5",0,0,0,0,3,"3,599999905",,,,,,FALSE,,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Baixo,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Área aberta,NDA,SEM PAVIMENTO,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Ausente,Ausente,Ausente,Ausente,Ausente,Ausente,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,FALSE,7955,,7956,,FALSE,1,1,1,1,1,1,,,,,FALSE,1,,,1,1,1,,,,,FALSE,1,,,1,1,,1,1,1,,,,,FALSE,,,1,1,1,1,1,1,1,,,,,FALSE,,,1,229714,7486389,"-22,70816302","-47,6311344"
111,12/12/2013,Flávio Henrique Mendes,LSO/LPV/LCF,,,Chapéu-de-sol,Terminalia cattapa,4364,,992,12,8,,,TRUE,FALSE,8,0,0,0,0,"1,409999967","2,099999905",,,,,,FALSE,,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,Baixo,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Área aberta,NDA,PEDRA,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Ausente,Ausente,Ausente,Ausente,Potencial,Ausente,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Boa,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,,,FALSE,7932,,7933,,FALSE,1,1,1,1,1,1,,,,,FALSE,1,,,1,1,1,,,,,FALSE,1,,,1,1,,9,1,1,,,,,FALSE,,,,1,1,1,1,1,1,,,,,FALSE,,,1,229656,7486411,"-22,7079552","-47,63169476"
112,12/12/2013,Flávio Henrique Mendes,LSO/LPV/LCF,,,Jerivá,Syagrus romanzoffiana,,,993,14,0,,,FALSE,FALSE,6,0,0,0,0,"0,8899999857","1,299999952",,,,,,FALSE,,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Baixo,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,Área aberta,NDA,PEDRA,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Ausente,Ausente,Ausente,Ausente,Potencial,Ausente,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,FALSE,7930,,7931,,FALSE,1,1,1,28,1,1,,,,,FALSE,,,,1,1,1,,,,,FALSE,1,,,1,1,,1,1,1,,,,,FALSE,,,1,1,1,1,1,1,1,,,,,FALSE,,,1,229649,7486416,"-22,70790896","-47,63176198"
113,12/12/2013,Flávio Henrique Mendes,UBAS,,,Flamboyant,Delonix regia,4361,,1004,"9,5","1,299999952",,,TRUE,FALSE,13,0,0,0,2,"1,799999952","4,5",,,,,,FALSE,,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,Médio,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Área aberta,NDA,CIMENTADO,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Ausente,Ausente,Ausente,Ausente,Atual,Ausente,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Péssima,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,6,31,2,FALSE,8086,,8087,8088,FALSE,1,1,1,4,1,1,,,,,TRUE,,,,7,1,1,,,,,FALSE,,,,1,1,,7,1,1,,,,,FALSE,,,,1,1,1,9,1,1,,,,,FALSE,,,,229647,7486450,"-22,70760181","-47,63177556"
115,12/12/2013,Flávio Henrique Mendes,LSO/LPV/LCF,,,Ingá3,Inga sp,,,996,12,"1,299999952",,,FALSE,TRUE,7,0,0,"1,600000024","2,400000095","1,399999976","3,299999952",,,,,,FALSE,,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,Baixo,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Área aberta,NDA,SEM PAVIMENTO,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Ausente,Ausente,Ausente,Ausente,Ausente,Ausente,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Regular,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,6,4,2,FALSE,7912,,7913,,FALSE,1,1,1,1,1,1,,,,,FALSE,1,,,1,1,1,,,,,FALSE,1,,,1,1,,3,10,1,,,,,FALSE,,,1,1,1,1,9,1,1,,,,,FALSE,,,1,229683,7486431,"-22,70777904","-47,63142868"
116,12/12/2013,Flávio Henrique Mendes,LSO/LPV/LCF,,,Pitangueira,Eugenia uniflora,,,985,"7,5",4,,,TRUE,FALSE,3,0,0,0,0,"0,5199999809","0,7799999714",3,,,,,FALSE,,3,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,Baixo,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Área aberta,NDA,SEM PAVIMENTO,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Ausente,Ausente,Ausente,Ausente,Atual,Ausente,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Boa,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,,,FALSE,7916,,7917,,FALSE,1,1,1,1,1,1,,,,,FALSE,1,,,1,1,1,,,,,FALSE,1,,,1,1,,1,1,1,,,,,FALSE,,,1,1,1,1,1,1,1,,,,,FALSE,,,1,229679,7486440,"-22,70769718","-47,63146604"
2540,1/22/2014,Demóstenes Ferreira da Silva Filho,Genética,,,Palmeira Imperial,Roystonea oleracea,,,2227,24,0,"alto risco de queda de folhas em pedestres, carros e fiacao.",,FALSE,FALSE,4,0,0,0,0,"2,140000105","2,420000076",,,,,,FALSE,,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Baixo,FALSE,,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,Área aberta,NDA,SEM PAVIMENTO,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Atual,Ausente,Ausente,Ausente,Atual,Ausente,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,26,,,FALSE,9299,,9300,,FALSE,1,1,1,1,1,1,,,,,FALSE,,,,1,1,1,,,,,FALSE,,,,1,1,,13,1,1,,,,,FALSE,,,,1,1,1,1,1,1,,,,,FALSE,,,,229438,7486285,"-22,70905732","-47,63383694"
2541,1/22/2014,Demóstenes Ferreira da Silva Filho,Genética,,,Palmeira Imperial,Roystonea oleracea,,,2229,23,0,"alto risco de queda de folhas em pedestres, carros e fiacao.",,FALSE,FALSE,"4,5",0,0,0,0,2,"2,400000095",,,,,,FALSE,,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Baixo,FALSE,,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,Área aberta,NDA,SEM PAVIMENTO,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Atual,Ausente,Ausente,Ausente,Atual,Ausente,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,26,,,FALSE,9301,,9302,,FALSE,1,1,1,1,1,1,,,,,FALSE,,,,1,1,1,,,,,FALSE,,,,1,1,,13,1,1,,,,,FALSE,,,,1,1,1,1,1,1,,,,,FALSE,,,,229434,7486283,"-22,70907473","-47,63387619"
2542,1/22/2014,Demóstenes Ferreira da Silva Filho,Genética,,,Ipê,Tabebuia sp,,,2255,5,0,,,TRUE,FALSE,3,0,0,0,0,"0,8199999928","0,8799999952",,1,"1,299999952","1,299999952",,FALSE,,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,Médio,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,Área aberta,NDA,SEM PAVIMENTO,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Ausente,Ausente,Ausente,Ausente,Ausente,Ausente,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,6,,,FALSE,,,,,FALSE,1,1,1,1,1,1,,,,,FALSE,,,,1,1,1,,,,,FALSE,,,,1,1,,15,1,1,,,,,FALSE,,,,1,1,1,14,1,1,,,,,FALSE,,,,229369,7486259,"-22,70928089","-47,63451258"
2543,1/22/2014,Demóstenes Ferreira da Silva Filho,Genética,,,Ipê,Tabebuia sp,,,2258,"6,5","1,399999976",,,TRUE,FALSE,4,0,0,0,0,"0,5099999905","0,5099999905",3,1,"1,299999952","1,299999952",,FALSE,,2,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,Caule e Copa,,Baixo,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,Área aberta,NDA,SEM PAVIMENTO,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Ausente,Ausente,Ausente,Ausente,Potencial,Ausente,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,,,,FALSE,9375,,9376,,FALSE,1,1,1,1,1,1,,,,,FALSE,,,,1,1,1,,,,,FALSE,,,,1,1,,1,1,1,Formiga carpinteira,,,,FALSE,,,,1,1,1,14,15,1,,,,,FALSE,,,,229359,7486253,"-22,70933344","-47,63461089"
2544,1/22/2014,Demóstenes Ferreira da Silva Filho,Genética,,,Ipê branco,Tabebuia roseo alba,,,2225,"8,5",1,,,FALSE,TRUE,5,0,0,0,0,"1,080000043","0,8799999952",,1,"1,299999952","1,299999952",,FALSE,,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Baixo,FALSE,,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Área aberta,NDA,SEM PAVIMENTO,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Ausente,Ausente,Ausente,Ausente,Atual,Ausente,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,2,17,,FALSE,9381,,9382,,FALSE,1,1,1,1,1,1,,,,,FALSE,,,,1,1,1,,,,,FALSE,,,,1,1,,1,1,1,,,,,FALSE,,,,1,1,1,14,1,1,,,,,FALSE,,,,229359,7486263,"-22,70924319","-47,63460916"
2545,1/22/2014,Demóstenes Ferreira da Silva Filho,Genética,,,Oiti,Licania tomentosa,,,2209,"7,5","0,5",,,TRUE,FALSE,7,0,0,0,0,"0,8600000143","0,7400000095",,,,,,FALSE,,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Médio,FALSE,,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Área aberta,NDA,SEM PAVIMENTO,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Ausente,Ausente,Ausente,Ausente,Ausente,Ausente,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,23,,,FALSE,9395,,9396,,FALSE,1,1,1,1,1,1,,,,,FALSE,,,,1,1,1,,,,,FALSE,,,,1,1,,1,1,1,Formiga carpinteira,,Intenso,,FALSE,,,4,1,1,1,14,1,1,,,,,FALSE,,,,229428,7486339,"-22,70856842","-47,63392488"
117,12/12/2013,Flávio Henrique Mendes,LSO/LPV/LCF,,,Sibipiruna,Caesalpinia pluviosa,4359,,995,13,"0,5",,,FALSE,TRUE,6,0,0,0,"0,8999999762","0,8999999762","1,5",5,,,,,FALSE,,3,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,Baixo,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Área aberta,NDA,SEM PAVIMENTO,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Ausente,Ausente,Ausente,Ausente,Potencial,Ausente,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,,,FALSE,7914,,7915,,FALSE,1,1,1,1,1,1,,,,,FALSE,1,,,1,1,1,,,,,FALSE,1,,,1,1,,3,1,1,Formiga carpinteira,Resíduo,Leve,Leve,FALSE,,,,1,1,1,1,1,1,,,,,FALSE,,,1,229683,7486435,"-22,70774294","-47,63142799"
2529,1/22/2014,Demóstenes Ferreira da Silva Filho,Triângulo atrás da Química,,,Palmeira Imperial,Roystonea oleracea,,,1983,30,0,"alto risco de queda de folhas em pedestres, carros e fiacao.",,FALSE,FALSE,4,0,0,0,0,"2,319999933","3,299999952",,,,,,FALSE,,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Baixo,FALSE,,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,Área aberta,NDA,SEM PAVIMENTO,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Atual,Ausente,Ausente,Ausente,Atual,Ausente,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,26,,,FALSE,9659,,9660,,FALSE,1,1,1,1,1,1,,,,,FALSE,,,,1,1,1,,,,,FALSE,,,,1,1,,13,1,1,,,,,FALSE,,,,1,1,1,1,1,1,,,,,FALSE,,,,229479,7486328,"-22,70867585","-47,63343072"
2530,1/22/2014,José Augusto Cella,Triângulo atrás da Química,,,Espirradeira,Nerium oleander,,,1982,12,"0,5",,,TRUE,FALSE,7,0,0,0,"0,5199999809","0,7599999905","1,230000019",2,,,,,FALSE,,4,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,Caule e Copa,,Médio,FALSE,,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,Área aberta,NDA,SEM PAVIMENTO,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Atual,Ausente,Ausente,Ausente,Ausente,Ausente,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,2,,,FALSE,9677,,9678,,FALSE,1,1,1,1,1,1,,,,,FALSE,,,,1,1,1,,,,,FALSE,,,,1,1,,,1,1,,,,,FALSE,,,,1,1,1,2,14,1,,,,,FALSE,,,,229472,7486330,"-22,70865668","-47,63349846"
